City,Month,Day,Year,AvgTemperature
Brisbane,12,31,2004,72.5
Brisbane,1,1,2005,74.4
Brisbane,1,2,2005,76.2
Brisbane,1,3,2005,78
Brisbane,1,4,2005,80.3
Brisbane,1,5,2005,80.4
Brisbane,1,6,2005,76.9
Brisbane,1,7,2005,76.3
Brisbane,1,8,2005,74.7
Brisbane,1,9,2005,72.1
Brisbane,1,10,2005,71.4
Brisbane,1,11,2005,71.7
Brisbane,1,12,2005,72.6
Brisbane,1,13,2005,74.3
Brisbane,1,14,2005,77.1
Brisbane,1,15,2005,78.7
Brisbane,1,16,2005,81.4
Brisbane,1,17,2005,75
Brisbane,1,18,2005,75.9
Brisbane,1,19,2005,75.6
Brisbane,1,20,2005,78.5
Brisbane,1,21,2005,78.9
Brisbane,1,22,2005,80.6
Brisbane,1,23,2005,80
Brisbane,1,24,2005,77.1
Brisbane,1,25,2005,75.8
Brisbane,1,26,2005,74.7
Brisbane,1,27,2005,73.3
Brisbane,1,28,2005,77.9
Brisbane,1,29,2005,79.7
Brisbane,1,30,2005,81.1
Brisbane,1,31,2005,78.4
Brisbane,2,1,2005,78.5
Brisbane,2,2,2005,76.2
Brisbane,2,3,2005,75.7
Brisbane,2,4,2005,77.8
Brisbane,2,5,2005,80.2
Brisbane,2,6,2005,81.5
Brisbane,2,7,2005,81.2
Brisbane,2,8,2005,82.2
Brisbane,2,9,2005,80.4
Brisbane,2,10,2005,73.4
Brisbane,2,11,2005,74
Brisbane,2,12,2005,75.1
Brisbane,2,13,2005,74.5
Brisbane,2,14,2005,74
Brisbane,2,15,2005,75
Brisbane,2,16,2005,77.9
Brisbane,2,17,2005,79
Brisbane,2,18,2005,77.9
Brisbane,2,19,2005,76.9
Brisbane,2,20,2005,77.6
Brisbane,2,21,2005,78.9
Brisbane,2,22,2005,79
Brisbane,2,23,2005,78.3
Brisbane,2,24,2005,77.7
Brisbane,2,25,2005,79.4
Brisbane,2,26,2005,78.5
Brisbane,2,27,2005,78.4
Brisbane,2,28,2005,75.3
Brisbane,3,1,2005,74.6
Brisbane,3,2,2005,77.3
Brisbane,3,3,2005,75
Brisbane,3,4,2005,74.6
Brisbane,3,5,2005,77.8
Brisbane,3,6,2005,76.1
Brisbane,3,7,2005,75.2
Brisbane,3,8,2005,73.6
Brisbane,3,9,2005,73.8
Brisbane,3,10,2005,73.4
Brisbane,3,11,2005,75.6
Brisbane,3,12,2005,75.4
Brisbane,3,13,2005,73.6
Brisbane,3,14,2005,74.3
Brisbane,3,15,2005,75.3
Brisbane,3,16,2005,74.8
Brisbane,3,17,2005,73.9
Brisbane,3,18,2005,68.9
Brisbane,3,19,2005,73.3
Brisbane,3,20,2005,72.9
Brisbane,3,21,2005,72.3
Brisbane,3,22,2005,73.1
Brisbane,3,23,2005,76.9
Brisbane,3,24,2005,74.5
Brisbane,3,25,2005,73.6
Brisbane,3,26,2005,67.8
Brisbane,3,27,2005,70
Brisbane,3,28,2005,72.3
Brisbane,3,29,2005,71.2
Brisbane,3,30,2005,69.4
Brisbane,3,31,2005,68.9
Brisbane,4,1,2005,69.1
Brisbane,4,2,2005,68.7
Brisbane,4,3,2005,71.1
Brisbane,4,4,2005,74.4
Brisbane,4,5,2005,71.9
Brisbane,4,6,2005,74.2
Brisbane,4,7,2005,73.7
Brisbane,4,8,2005,73.9
Brisbane,4,9,2005,71.3
Brisbane,4,10,2005,72.2
Brisbane,4,11,2005,70.4
Brisbane,4,12,2005,69.5
Brisbane,4,13,2005,68.9
Brisbane,4,14,2005,70.8
Brisbane,4,15,2005,70.9
Brisbane,4,16,2005,71.2
Brisbane,4,17,2005,71.3
Brisbane,4,18,2005,72.2
Brisbane,4,19,2005,72
Brisbane,4,20,2005,72.3
Brisbane,4,21,2005,70.1
Brisbane,4,22,2005,68.6
Brisbane,4,23,2005,69.4
Brisbane,4,24,2005,67.6
Brisbane,4,25,2005,68.9
Brisbane,4,26,2005,69.5
Brisbane,4,27,2005,68.6
Brisbane,4,28,2005,67
Brisbane,4,29,2005,66
Brisbane,4,30,2005,67.9
Brisbane,5,1,2005,71.2
Brisbane,5,2,2005,63.7
Brisbane,5,3,2005,66.6
Brisbane,5,4,2005,66.8
Brisbane,5,5,2005,65
Brisbane,5,6,2005,68.6
Brisbane,5,7,2005,69.5
Brisbane,5,8,2005,66.1
Brisbane,5,9,2005,67.5
Brisbane,5,10,2005,66.1
Brisbane,5,11,2005,63.1
Brisbane,5,12,2005,61.5
Brisbane,5,13,2005,64.3
Brisbane,5,14,2005,64.8
Brisbane,5,15,2005,62.6
Brisbane,5,16,2005,63.1
Brisbane,5,17,2005,61.4
Brisbane,5,18,2005,62.1
Brisbane,5,19,2005,61
Brisbane,5,20,2005,62.2
Brisbane,5,21,2005,61.4
Brisbane,5,22,2005,61
Brisbane,5,23,2005,62
Brisbane,5,24,2005,62
Brisbane,5,25,2005,61.8
Brisbane,5,26,2005,60.4
Brisbane,5,27,2005,59.3
Brisbane,5,28,2005,60
Brisbane,5,29,2005,61.3
Brisbane,5,30,2005,60.6
Brisbane,5,31,2005,61.4
Brisbane,6,1,2005,60.9
Brisbane,6,2,2005,63.5
Brisbane,6,3,2005,63.5
Brisbane,6,4,2005,61.5
Brisbane,6,5,2005,61.9
Brisbane,6,6,2005,65.2
Brisbane,6,7,2005,63.9
Brisbane,6,8,2005,63.6
Brisbane,6,9,2005,63.2
Brisbane,6,10,2005,62.4
Brisbane,6,11,2005,65.9
Brisbane,6,12,2005,64.8
Brisbane,6,13,2005,67
Brisbane,6,14,2005,67.7
Brisbane,6,15,2005,58.3
Brisbane,6,16,2005,55.2
Brisbane,6,17,2005,52.7
Brisbane,6,18,2005,58.6
Brisbane,6,19,2005,61.6
Brisbane,6,20,2005,62.5
Brisbane,6,21,2005,58.1
Brisbane,6,22,2005,55.4
Brisbane,6,23,2005,52.3
Brisbane,6,24,2005,55.6
Brisbane,6,25,2005,59.7
Brisbane,6,26,2005,61.4
Brisbane,6,27,2005,59.8
Brisbane,6,28,2005,64.9
Brisbane,6,29,2005,67
Brisbane,6,30,2005,64.9
Brisbane,7,1,2005,66.5
Brisbane,7,2,2005,62.9
Brisbane,7,3,2005,58.1
Brisbane,7,4,2005,62.5
Brisbane,7,5,2005,62.8
Brisbane,7,6,2005,59.2
Brisbane,7,7,2005,59
Brisbane,7,8,2005,62.1
Brisbane,7,9,2005,63.8
Brisbane,7,10,2005,54.6
Brisbane,7,11,2005,60.7
Brisbane,7,12,2005,59
Brisbane,7,13,2005,61.5
Brisbane,7,14,2005,58.6
Brisbane,7,15,2005,59.8
Brisbane,7,16,2005,56.9
Brisbane,7,17,2005,54.4
Brisbane,7,18,2005,57
Brisbane,7,19,2005,59.9
Brisbane,7,20,2005,60.1
Brisbane,7,21,2005,59.6
Brisbane,7,22,2005,59.3
Brisbane,7,23,2005,59.1
Brisbane,7,24,2005,58
Brisbane,7,25,2005,57.8
Brisbane,7,26,2005,60.1
Brisbane,7,27,2005,61.1
Brisbane,7,28,2005,59.1
Brisbane,7,29,2005,59.4
Brisbane,7,30,2005,60.8
Brisbane,7,31,2005,61.5
Brisbane,8,1,2005,63.4
Brisbane,8,2,2005,60.4
Brisbane,8,3,2005,60.1
Brisbane,8,4,2005,63.3
Brisbane,8,5,2005,57.6
Brisbane,8,6,2005,58
Brisbane,8,7,2005,56.4
Brisbane,8,8,2005,55.7
Brisbane,8,9,2005,57.6
Brisbane,8,10,2005,61.8
Brisbane,8,11,2005,58.4
Brisbane,8,12,2005,49.3
Brisbane,8,13,2005,56.2
Brisbane,8,14,2005,58.2
Brisbane,8,15,2005,58.9
Brisbane,8,16,2005,62.1
Brisbane,8,17,2005,59.5
Brisbane,8,18,2005,58.7
Brisbane,8,19,2005,61.7
Brisbane,8,20,2005,61.2
Brisbane,8,21,2005,58.1
Brisbane,8,22,2005,60.3
Brisbane,8,23,2005,59.1
Brisbane,8,24,2005,60
Brisbane,8,25,2005,61.7
Brisbane,8,26,2005,62.1
Brisbane,8,27,2005,62.5
Brisbane,8,28,2005,60.2
Brisbane,8,29,2005,64.3
Brisbane,8,30,2005,62.8
Brisbane,8,31,2005,63.9
Brisbane,9,1,2005,64.4
Brisbane,9,2,2005,65.8
Brisbane,9,3,2005,67.7
Brisbane,9,4,2005,67.1
Brisbane,9,5,2005,63.6
Brisbane,9,6,2005,61
Brisbane,9,7,2005,61.6
Brisbane,9,8,2005,60.7
Brisbane,9,9,2005,61.6
Brisbane,9,10,2005,66.9
Brisbane,9,11,2005,65.1
Brisbane,9,12,2005,62.7
Brisbane,9,13,2005,59.1
Brisbane,9,14,2005,60.7
Brisbane,9,15,2005,66.6
Brisbane,9,16,2005,67.1
Brisbane,9,17,2005,59.1
Brisbane,9,18,2005,63.8
Brisbane,9,19,2005,62.7
Brisbane,9,20,2005,68
Brisbane,9,21,2005,64.1
Brisbane,9,22,2005,62.7
Brisbane,9,23,2005,64.1
Brisbane,9,24,2005,67.1
Brisbane,9,25,2005,67
Brisbane,9,26,2005,69.4
Brisbane,9,27,2005,67.4
Brisbane,9,28,2005,70.5
Brisbane,9,29,2005,70.8
Brisbane,9,30,2005,69.5
Brisbane,10,1,2005,67.7
Brisbane,10,2,2005,70.6
Brisbane,10,3,2005,69.7
Brisbane,10,4,2005,72.6
Brisbane,10,5,2005,71.5
Brisbane,10,6,2005,72.4
Brisbane,10,7,2005,73.1
Brisbane,10,8,2005,76.4
Brisbane,10,9,2005,70.6
Brisbane,10,10,2005,68.1
Brisbane,10,11,2005,73.2
Brisbane,10,12,2005,73.2
Brisbane,10,13,2005,72.8
Brisbane,10,14,2005,72.4
Brisbane,10,15,2005,68.4
Brisbane,10,16,2005,63.2
Brisbane,10,17,2005,67.5
Brisbane,10,18,2005,67
Brisbane,10,19,2005,69.5
Brisbane,10,20,2005,66.2
Brisbane,10,21,2005,68.1
Brisbane,10,22,2005,74.3
Brisbane,10,23,2005,74.6
Brisbane,10,24,2005,71.5
Brisbane,10,25,2005,74.4
Brisbane,10,26,2005,75
Brisbane,10,27,2005,72.2
Brisbane,10,28,2005,73.8
Brisbane,10,29,2005,72.8
Brisbane,10,30,2005,74.1
Brisbane,10,31,2005,73.4
Brisbane,11,1,2005,74.2
Brisbane,11,2,2005,73
Brisbane,11,3,2005,72.8
Brisbane,11,4,2005,74.9
Brisbane,11,5,2005,75.1
Brisbane,11,6,2005,71.9
Brisbane,11,7,2005,73.2
Brisbane,11,8,2005,75.4
Brisbane,11,9,2005,75.7
Brisbane,11,10,2005,75.6
Brisbane,11,11,2005,74.7
Brisbane,11,12,2005,74.2
Brisbane,11,13,2005,75
Brisbane,11,14,2005,74.5
Brisbane,11,15,2005,70.6
Brisbane,11,16,2005,69.1
Brisbane,11,17,2005,67.5
Brisbane,11,18,2005,69.5
Brisbane,11,19,2005,73.2
Brisbane,11,20,2005,76.5
Brisbane,11,21,2005,76.4
Brisbane,11,22,2005,74.1
Brisbane,11,23,2005,73.3
Brisbane,11,24,2005,71.3
Brisbane,11,25,2005,70.4
Brisbane,11,26,2005,76.5
Brisbane,11,27,2005,71
Brisbane,11,28,2005,70
Brisbane,11,29,2005,70.8
Brisbane,11,30,2005,75.9
Brisbane,12,1,2005,74.3
Brisbane,12,2,2005,73.2
Brisbane,12,3,2005,74.6
Brisbane,12,4,2005,77.4
Brisbane,12,5,2005,79.3
Brisbane,12,6,2005,80.2
Brisbane,12,7,2005,80.5
Brisbane,12,8,2005,77.2
Brisbane,12,9,2005,78.3
Brisbane,12,10,2005,79
Brisbane,12,11,2005,77
Brisbane,12,12,2005,77.2
Brisbane,12,13,2005,78.7
Brisbane,12,14,2005,80.8
Brisbane,12,15,2005,79
Brisbane,12,16,2005,76.4
Brisbane,12,17,2005,79
Brisbane,12,18,2005,76.3
Brisbane,12,19,2005,76.8
Brisbane,12,20,2005,75.9
Brisbane,12,21,2005,78.1
Brisbane,12,22,2005,78.1
Brisbane,12,23,2005,78.3
Brisbane,12,24,2005,80.7
Brisbane,12,25,2005,78.8
Brisbane,12,26,2005,81.2
Brisbane,12,27,2005,80.7
Brisbane,12,28,2005,81.6
Brisbane,12,29,2005,83.4
Brisbane,12,30,2005,81.8
Brisbane,12,31,2005,78.8
Brisbane,1,1,2006,78.7
Brisbane,1,2,2006,80.3
Brisbane,1,3,2006,81.1
Brisbane,1,4,2006,78.3
Brisbane,1,5,2006,80.9
Brisbane,1,6,2006,78.4
Brisbane,1,7,2006,76.4
Brisbane,1,8,2006,74.8
Brisbane,1,9,2006,78.4
Brisbane,1,10,2006,80.4
Brisbane,1,11,2006,81.1
Brisbane,1,12,2006,80.1
Brisbane,1,13,2006,79.9
Brisbane,1,14,2006,78.9
Brisbane,1,15,2006,80.3
Brisbane,1,16,2006,78.5
Brisbane,1,17,2006,79.1
Brisbane,1,18,2006,79.6
Brisbane,1,19,2006,75.2
Brisbane,1,20,2006,74.8
Brisbane,1,21,2006,76.5
Brisbane,1,22,2006,78.1
Brisbane,1,23,2006,79.2
Brisbane,1,24,2006,81.7
Brisbane,1,25,2006,79.5
Brisbane,1,26,2006,80
Brisbane,1,27,2006,77.2
Brisbane,1,28,2006,77.5
Brisbane,1,29,2006,76.3
Brisbane,1,30,2006,77.3
Brisbane,1,31,2006,78
Brisbane,2,1,2006,79.2
Brisbane,2,2,2006,79.6
Brisbane,2,3,2006,80.2
Brisbane,2,4,2006,81.8
Brisbane,2,5,2006,80
Brisbane,2,6,2006,78.5
Brisbane,2,7,2006,77.7
Brisbane,2,8,2006,74.9
Brisbane,2,9,2006,77.2
Brisbane,2,10,2006,79.7
Brisbane,2,11,2006,80.2
Brisbane,2,12,2006,78.3
Brisbane,2,13,2006,80.7
Brisbane,2,14,2006,80.9
Brisbane,2,15,2006,78.7
Brisbane,2,16,2006,78.9
Brisbane,2,17,2006,79.3
Brisbane,2,18,2006,79
Brisbane,2,19,2006,80.8
Brisbane,2,20,2006,80.9
Brisbane,2,21,2006,76.5
Brisbane,2,22,2006,76.9
Brisbane,2,23,2006,73.6
Brisbane,2,24,2006,74.9
Brisbane,2,25,2006,76.6
Brisbane,2,26,2006,77.2
Brisbane,2,27,2006,75.4
Brisbane,2,28,2006,74.2
Brisbane,3,1,2006,76.8
Brisbane,3,2,2006,73
Brisbane,3,3,2006,69.4
Brisbane,3,4,2006,71.4
Brisbane,3,5,2006,71
Brisbane,3,6,2006,75.2
Brisbane,3,7,2006,77.8
Brisbane,3,8,2006,77.3
Brisbane,3,9,2006,75.1
Brisbane,3,10,2006,75.6
Brisbane,3,11,2006,75.6
Brisbane,3,12,2006,76.1
Brisbane,3,13,2006,75.2
Brisbane,3,14,2006,75.6
Brisbane,3,15,2006,74.3
Brisbane,3,16,2006,74.3
Brisbane,3,17,2006,76.3
Brisbane,3,18,2006,74.9
Brisbane,3,19,2006,76.8
Brisbane,3,20,2006,78.2
Brisbane,3,21,2006,74.8
Brisbane,3,22,2006,71.1
Brisbane,3,23,2006,73.2
Brisbane,3,24,2006,69.9
Brisbane,3,25,2006,70
Brisbane,3,26,2006,71.6
Brisbane,3,27,2006,72.4
Brisbane,3,28,2006,73.2
Brisbane,3,29,2006,72.7
Brisbane,3,30,2006,72.5
Brisbane,3,31,2006,67.9
Brisbane,4,1,2006,73
Brisbane,4,2,2006,71.4
Brisbane,4,3,2006,77.3
Brisbane,4,4,2006,78.3
Brisbane,4,5,2006,77.7
Brisbane,4,6,2006,70.1
Brisbane,4,7,2006,61.6
Brisbane,4,8,2006,68.1
Brisbane,4,9,2006,70.1
Brisbane,4,10,2006,69.4
Brisbane,4,11,2006,68.3
Brisbane,4,12,2006,70.2
Brisbane,4,13,2006,73.8
Brisbane,4,14,2006,72.5
Brisbane,4,15,2006,73.8
Brisbane,4,16,2006,73.5
Brisbane,4,17,2006,70.1
Brisbane,4,18,2006,70.3
Brisbane,4,19,2006,71.8
Brisbane,4,20,2006,73.7
Brisbane,4,21,2006,72.2
Brisbane,4,22,2006,68
Brisbane,4,23,2006,67.4
Brisbane,4,24,2006,65.7
Brisbane,4,25,2006,65
Brisbane,4,26,2006,65.1
Brisbane,4,27,2006,68.1
Brisbane,4,28,2006,69.8
Brisbane,4,29,2006,72.6
Brisbane,4,30,2006,68.6
Brisbane,5,1,2006,68
Brisbane,5,2,2006,65.2
Brisbane,5,3,2006,62.1
Brisbane,5,4,2006,64
Brisbane,5,5,2006,64.8
Brisbane,5,6,2006,65.1
Brisbane,5,7,2006,68.4
Brisbane,5,8,2006,67.8
Brisbane,5,9,2006,62.8
Brisbane,5,10,2006,70.1
Brisbane,5,11,2006,66.7
Brisbane,5,12,2006,63.7
Brisbane,5,13,2006,63.1
Brisbane,5,14,2006,65.7
Brisbane,5,15,2006,66.6
Brisbane,5,16,2006,65.8
Brisbane,5,17,2006,64.3
Brisbane,5,18,2006,65.8
Brisbane,5,19,2006,65.5
Brisbane,5,20,2006,65.5
Brisbane,5,21,2006,64.8
Brisbane,5,22,2006,64.9
Brisbane,5,23,2006,56
Brisbane,5,24,2006,56.2
Brisbane,5,25,2006,57.7
Brisbane,5,26,2006,60.7
Brisbane,5,27,2006,62.4
Brisbane,5,28,2006,60
Brisbane,5,29,2006,57.4
Brisbane,5,30,2006,54.8
Brisbane,5,31,2006,53.3
Brisbane,6,1,2006,56
Brisbane,6,2,2006,60.7
Brisbane,6,3,2006,57.6
Brisbane,6,4,2006,58.5
Brisbane,6,5,2006,60.4
Brisbane,6,6,2006,59.4
Brisbane,6,7,2006,59.4
Brisbane,6,8,2006,62.1
Brisbane,6,9,2006,65.8
Brisbane,6,10,2006,67.2
Brisbane,6,11,2006,55.9
Brisbane,6,12,2006,58.8
Brisbane,6,13,2006,58.5
Brisbane,6,14,2006,61.6
Brisbane,6,15,2006,57.6
Brisbane,6,16,2006,56.7
Brisbane,6,17,2006,60.8
Brisbane,6,18,2006,60.1
Brisbane,6,19,2006,61.3
Brisbane,6,20,2006,58.8
Brisbane,6,21,2006,59.5
Brisbane,6,22,2006,59.2
Brisbane,6,23,2006,60.8
Brisbane,6,24,2006,60.5
Brisbane,6,25,2006,61.4
Brisbane,6,26,2006,58.7
Brisbane,6,27,2006,58
Brisbane,6,28,2006,61.1
Brisbane,6,29,2006,61.2
Brisbane,6,30,2006,60.6
Brisbane,7,1,2006,57
Brisbane,7,2,2006,56.4
Brisbane,7,3,2006,56.7
Brisbane,7,4,2006,62.1
Brisbane,7,5,2006,59.9
Brisbane,7,6,2006,59.3
Brisbane,7,7,2006,57.7
Brisbane,7,8,2006,55.5
Brisbane,7,9,2006,57.3
Brisbane,7,10,2006,59.2
Brisbane,7,11,2006,62
Brisbane,7,12,2006,60
Brisbane,7,13,2006,63.7
Brisbane,7,14,2006,60.3
Brisbane,7,15,2006,64.2
Brisbane,7,16,2006,60.6
Brisbane,7,17,2006,55
Brisbane,7,18,2006,58.2
Brisbane,7,19,2006,58.4
Brisbane,7,20,2006,56
Brisbane,7,21,2006,58.6
Brisbane,7,22,2006,59.6
Brisbane,7,23,2006,58.9
Brisbane,7,24,2006,61.7
Brisbane,7,25,2006,61.5
Brisbane,7,26,2006,61
Brisbane,7,27,2006,65.1
Brisbane,7,28,2006,60.4
Brisbane,7,29,2006,61.4
Brisbane,7,30,2006,59.9
Brisbane,7,31,2006,61.7
Brisbane,8,1,2006,56.5
Brisbane,8,2,2006,55.6
Brisbane,8,3,2006,56.9
Brisbane,8,4,2006,58.2
Brisbane,8,5,2006,61.5
Brisbane,8,6,2006,59.4
Brisbane,8,7,2006,58.5
Brisbane,8,8,2006,60.4
Brisbane,8,9,2006,59.1
Brisbane,8,10,2006,57.5
Brisbane,8,11,2006,58.9
Brisbane,8,12,2006,59
Brisbane,8,13,2006,59.7
Brisbane,8,14,2006,58.7
Brisbane,8,15,2006,60.5
Brisbane,8,16,2006,60.2
Brisbane,8,17,2006,61
Brisbane,8,18,2006,60.5
Brisbane,8,19,2006,61.4
Brisbane,8,20,2006,63.7
Brisbane,8,21,2006,62.1
Brisbane,8,22,2006,62.4
Brisbane,8,23,2006,61.6
Brisbane,8,24,2006,64.6
Brisbane,8,25,2006,66.5
Brisbane,8,26,2006,65.9
Brisbane,8,27,2006,67.3
Brisbane,8,28,2006,64.2
Brisbane,8,29,2006,61.1
Brisbane,8,30,2006,65.8
Brisbane,8,31,2006,65.6
Brisbane,9,1,2006,64
Brisbane,9,2,2006,65.7
Brisbane,9,3,2006,67.5
Brisbane,9,4,2006,69.4
Brisbane,9,5,2006,67.2
Brisbane,9,6,2006,67.8
Brisbane,9,7,2006,61.2
Brisbane,9,8,2006,65
Brisbane,9,9,2006,63.2
Brisbane,9,10,2006,57.9
Brisbane,9,11,2006,58.5
Brisbane,9,12,2006,60.9
Brisbane,9,13,2006,61.6
Brisbane,9,14,2006,64
Brisbane,9,15,2006,63.2
Brisbane,9,16,2006,61.3
Brisbane,9,17,2006,61.6
Brisbane,9,18,2006,62.8
Brisbane,9,19,2006,63.1
Brisbane,9,20,2006,65.1
Brisbane,9,21,2006,67.9
Brisbane,9,22,2006,68.6
Brisbane,9,23,2006,68.6
Brisbane,9,24,2006,68.7
Brisbane,9,25,2006,70.9
Brisbane,9,26,2006,69
Brisbane,9,27,2006,66.4
Brisbane,9,28,2006,67.4
Brisbane,9,29,2006,67.5
Brisbane,9,30,2006,70.9
Brisbane,10,1,2006,66.6
Brisbane,10,2,2006,67
Brisbane,10,3,2006,69.8
Brisbane,10,4,2006,65.5
Brisbane,10,5,2006,65
Brisbane,10,6,2006,70.3
Brisbane,10,7,2006,69.1
Brisbane,10,8,2006,71.3
Brisbane,10,9,2006,66.7
Brisbane,10,10,2006,65.2
Brisbane,10,11,2006,66.1
Brisbane,10,12,2006,67.1
Brisbane,10,13,2006,66.4
Brisbane,10,14,2006,67.8
Brisbane,10,15,2006,71.8
Brisbane,10,16,2006,72.5
Brisbane,10,17,2006,69.9
Brisbane,10,18,2006,69.3
Brisbane,10,19,2006,71
Brisbane,10,20,2006,71.4
Brisbane,10,21,2006,69.7
Brisbane,10,22,2006,66.5
Brisbane,10,23,2006,65.5
Brisbane,10,24,2006,66.2
Brisbane,10,25,2006,68.6
Brisbane,10,26,2006,70.7
Brisbane,10,27,2006,72.5
Brisbane,10,28,2006,73.7
Brisbane,10,29,2006,69.9
Brisbane,10,30,2006,67.6
Brisbane,10,31,2006,70.1
Brisbane,11,1,2006,71.3
Brisbane,11,2,2006,73.3
Brisbane,11,3,2006,72.4
Brisbane,11,4,2006,64.1
Brisbane,11,5,2006,72
Brisbane,11,6,2006,72.1
Brisbane,11,7,2006,71.9
Brisbane,11,8,2006,69.6
Brisbane,11,9,2006,67.8
Brisbane,11,10,2006,67.7
Brisbane,11,11,2006,71.2
Brisbane,11,12,2006,74.2
Brisbane,11,13,2006,76.3
Brisbane,11,14,2006,73.7
Brisbane,11,15,2006,73.6
Brisbane,11,16,2006,61.7
Brisbane,11,17,2006,66.8
Brisbane,11,18,2006,68.4
Brisbane,11,19,2006,69.2
Brisbane,11,20,2006,69.5
Brisbane,11,21,2006,69.5
Brisbane,11,22,2006,71.5
Brisbane,11,23,2006,73.7
Brisbane,11,24,2006,75
Brisbane,11,25,2006,74.1
Brisbane,11,26,2006,76.3
Brisbane,11,27,2006,76.8
Brisbane,11,28,2006,76.9
Brisbane,11,29,2006,77.1
Brisbane,11,30,2006,71.2
Brisbane,12,1,2006,74.3
Brisbane,12,2,2006,74.6
Brisbane,12,3,2006,72.8
Brisbane,12,4,2006,70.8
Brisbane,12,5,2006,71
Brisbane,12,6,2006,70.6
Brisbane,12,7,2006,72.5
Brisbane,12,8,2006,73.9
Brisbane,12,9,2006,73
Brisbane,12,10,2006,72.9
Brisbane,12,11,2006,72
Brisbane,12,12,2006,75.9
Brisbane,12,13,2006,75.3
Brisbane,12,14,2006,76.3
Brisbane,12,15,2006,76
Brisbane,12,16,2006,72.1
Brisbane,12,17,2006,68.9
Brisbane,12,18,2006,70
Brisbane,12,19,2006,72.2
Brisbane,12,20,2006,74.1
Brisbane,12,21,2006,74.4
Brisbane,12,22,2006,74.2
Brisbane,12,23,2006,72.4
Brisbane,12,24,2006,74.4
Brisbane,12,25,2006,76.8
Brisbane,12,26,2006,64.6
Brisbane,12,27,2006,64
Brisbane,12,28,2006,68.2
Brisbane,12,29,2006,72.1
Brisbane,12,30,2006,73.9
Brisbane,12,31,2006,74.5
Brisbane,1,1,2007,74.4
Brisbane,1,2,2007,73
Brisbane,1,3,2007,71.6
Brisbane,1,4,2007,71.6
Brisbane,1,5,2007,71.2
Brisbane,1,6,2007,73.9
Brisbane,1,7,2007,74.9
Brisbane,1,8,2007,77.2
Brisbane,1,9,2007,72.8
Brisbane,1,10,2007,75.4
Brisbane,1,11,2007,77.5
Brisbane,1,12,2007,77.3
Brisbane,1,13,2007,78.5
Brisbane,1,14,2007,78
Brisbane,1,15,2007,77.3
Brisbane,1,16,2007,76.9
Brisbane,1,17,2007,76.8
Brisbane,1,18,2007,76.8
Brisbane,1,19,2007,75.3
Brisbane,1,20,2007,77.2
Brisbane,1,21,2007,79.4
Brisbane,1,22,2007,80.3
Brisbane,1,23,2007,80.7
Brisbane,1,24,2007,80.9
Brisbane,1,25,2007,78.1
Brisbane,1,26,2007,80
Brisbane,1,27,2007,81.6
Brisbane,1,28,2007,78.4
Brisbane,1,29,2007,80.6
Brisbane,1,30,2007,80.7
Brisbane,1,31,2007,80.7
Brisbane,2,1,2007,77.7
Brisbane,2,2,2007,74.7
Brisbane,2,3,2007,77.3
Brisbane,2,4,2007,75.4
Brisbane,2,5,2007,75.8
Brisbane,2,6,2007,77.9
Brisbane,2,7,2007,76.5
Brisbane,2,8,2007,78.1
Brisbane,2,9,2007,76.7
Brisbane,2,10,2007,76.8
Brisbane,2,11,2007,76.7
Brisbane,2,12,2007,73.7
Brisbane,2,13,2007,69.4
Brisbane,2,14,2007,74.9
Brisbane,2,15,2007,77.5
Brisbane,2,16,2007,75.7
Brisbane,2,17,2007,74.8
Brisbane,2,18,2007,71.6
Brisbane,2,19,2007,74.9
Brisbane,2,20,2007,75.8
Brisbane,2,21,2007,75.1
Brisbane,2,22,2007,75.3
Brisbane,2,23,2007,74.3
Brisbane,2,24,2007,76.8
Brisbane,2,25,2007,77.6
Brisbane,2,26,2007,76.1
Brisbane,2,27,2007,78.7
Brisbane,2,28,2007,77
Brisbane,3,1,2007,77.3
Brisbane,3,2,2007,79.7
Brisbane,3,3,2007,77.9
Brisbane,3,4,2007,79.1
Brisbane,3,5,2007,78.6
Brisbane,3,6,2007,75.2
Brisbane,3,7,2007,72.4
Brisbane,3,8,2007,76.3
Brisbane,3,9,2007,76.8
Brisbane,3,10,2007,78.3
Brisbane,3,11,2007,78.6
Brisbane,3,12,2007,81.3
Brisbane,3,13,2007,74.7
Brisbane,3,14,2007,74.1
Brisbane,3,15,2007,74
Brisbane,3,16,2007,74.2
Brisbane,3,17,2007,75.3
Brisbane,3,18,2007,75
Brisbane,3,19,2007,77.1
Brisbane,3,20,2007,77.9
Brisbane,3,21,2007,78.8
Brisbane,3,22,2007,76.8
Brisbane,3,23,2007,76.8
Brisbane,3,24,2007,76.4
Brisbane,3,25,2007,72.3
Brisbane,3,26,2007,70.4
Brisbane,3,27,2007,70.8
Brisbane,3,28,2007,71
Brisbane,3,29,2007,73.9
Brisbane,3,30,2007,77.6
Brisbane,3,31,2007,73.1
Brisbane,4,1,2007,71.4
Brisbane,4,2,2007,72.1
Brisbane,4,3,2007,72
Brisbane,4,4,2007,71.5
Brisbane,4,5,2007,70.2
Brisbane,4,6,2007,70.3
Brisbane,4,7,2007,68.3
Brisbane,4,8,2007,68.5
Brisbane,4,9,2007,68.5
Brisbane,4,10,2007,70.1
Brisbane,4,11,2007,69.6
